theta;force;class
0.771428571429;0.67;perto
0.771428571429;0.673333333333;perto
0.771428571429;0.676666666667;perto
0.771428571429;0.68;perto
0.771428571429;0.683333333333;perto
0.771428571429;0.686666666667;perto
0.771428571429;0.69;perto
0.771428571429;0.693333333333;perto
0.771428571429;0.696666666667;perto
0.771428571429;0.7;perto
0.771428571429;0.703333333333;perto
0.771428571429;0.706666666667;perto
0.771428571429;0.71;perto
0.771428571429;0.713333333333;perto
0.771428571429;0.716666666667;perto
0.771428571429;0.72;perto
0.771428571429;0.723333333333;perto
0.771428571429;0.726666666667;perto
0.771428571429;0.73;muito perto
0.771428571429;0.733333333333;muito perto
0.771428571429;0.736666666667;muito perto
0.771428571429;0.74;muito perto
0.771428571429;0.743333333333;muito perto
0.771428571429;0.746666666667;muito perto
0.771428571429;0.75;muito perto
0.771428571429;0.753333333333;muito perto
0.771428571429;0.756666666667;muito perto
0.771428571429;0.76;muito perto
0.771428571429;0.763333333333;muito perto
0.771428571429;0.766666666667;muito perto
0.771428571429;0.77;muito perto
0.771428571429;0.773333333333;muito perto
0.771428571429;0.776666666667;muito perto
0.771428571429;0.78;acertou
0.771428571429;0.783333333333;acertou
0.771428571429;0.786666666667;acertou
0.771428571429;0.79;acertou
0.771428571429;0.793333333333;acertou
0.771428571429;0.796666666667;acertou
0.771428571429;0.8;acertou
0.771428571429;0.803333333333;acertou
0.771428571429;0.806666666667;acertou
0.771428571429;0.81;acertou
0.771428571429;0.813333333333;acertou
0.771428571429;0.816666666667;acertou
0.771428571429;0.82;acertou
0.771428571429;0.823333333333;acertou
0.771428571429;0.826666666667;acertou
0.771428571429;0.83;acertou
0.771428571429;0.833333333333;acertou
0.771428571429;0.836666666667;acertou
0.771428571429;0.84;acertou
0.771428571429;0.843333333333;acertou
0.771428571429;0.846666666667;acertou
0.771428571429;0.85;acertou
0.771428571429;0.853333333333;acertou
0.771428571429;0.856666666667;acertou
0.771428571429;0.86;acertou
0.771428571429;0.863333333333;acertou
0.771428571429;0.866666666667;acertou
0.771428571429;0.87;acertou
0.771428571429;0.873333333333;acertou
0.771428571429;0.876666666667;acertou
0.771428571429;0.88;acertou
0.771428571429;0.883333333333;acertou
0.771428571429;0.886666666667;acertou
0.771428571429;0.89;acertou
0.771428571429;0.893333333333;acertou
0.771428571429;0.896666666667;acertou
0.771428571429;0.9;muito perto
0.771428571429;0.903333333333;acertou
0.771428571429;0.906666666667;acertou
0.771428571429;0.91;acertou
0.771428571429;0.913333333333;acertou
0.771428571429;0.916666666667;acertou
0.771428571429;0.92;acertou
0.771428571429;0.923333333333;acertou
0.771428571429;0.926666666667;acertou
0.771428571429;0.93;acertou
0.771428571429;0.933333333333;acertou
0.771428571429;0.936666666667;acertou
0.771428571429;0.94;acertou
0.771428571429;0.943333333333;acertou
0.771428571429;0.946666666667;acertou
0.771428571429;0.95;acertou
0.771428571429;0.953333333333;acertou
0.771428571429;0.956666666667;acertou
0.771428571429;0.96;acertou
0.771428571429;0.963333333333;acertou
0.771428571429;0.966666666667;acertou
0.771428571429;0.97;acertou
0.771428571429;0.973333333333;acertou
0.771428571429;0.976666666667;acertou
0.771428571429;0.98;acertou
0.771428571429;0.983333333333;acertou
0.771428571429;0.986666666667;acertou
0.771428571429;0.99;acertou
0.771428571429;0.993333333333;acertou
0.771428571429;0.996666666667;acertou
0.785714285714;0.0;longe
0.785714285714;0.00333333333333;longe
0.785714285714;0.00666666666667;longe
0.785714285714;0.01;longe
0.785714285714;0.0133333333333;longe
0.785714285714;0.0166666666667;longe
0.785714285714;0.02;longe
0.785714285714;0.0233333333333;longe
0.785714285714;0.0266666666667;longe
0.785714285714;0.03;longe
0.785714285714;0.0333333333333;longe
0.785714285714;0.0366666666667;longe
0.785714285714;0.04;longe
0.785714285714;0.0433333333333;longe
0.785714285714;0.0466666666667;longe
0.785714285714;0.05;longe
0.785714285714;0.0533333333333;longe
0.785714285714;0.0566666666667;longe
0.785714285714;0.06;longe
0.785714285714;0.0633333333333;longe
0.785714285714;0.0666666666667;longe
0.785714285714;0.07;longe
0.785714285714;0.0733333333333;longe
0.785714285714;0.0766666666667;longe
0.785714285714;0.08;longe
0.785714285714;0.0833333333333;longe
0.785714285714;0.0866666666667;longe
0.785714285714;0.09;longe
0.785714285714;0.0933333333333;longe
0.785714285714;0.0966666666667;longe
0.785714285714;0.1;longe
0.785714285714;0.103333333333;longe
0.785714285714;0.106666666667;longe
0.785714285714;0.11;longe
0.785714285714;0.113333333333;longe
0.785714285714;0.116666666667;longe
0.785714285714;0.12;longe
0.785714285714;0.123333333333;longe
0.785714285714;0.126666666667;longe
0.785714285714;0.13;longe
0.785714285714;0.133333333333;longe
0.785714285714;0.136666666667;longe
0.785714285714;0.14;longe
0.785714285714;0.143333333333;longe
0.785714285714;0.146666666667;longe
0.785714285714;0.15;longe
0.785714285714;0.153333333333;longe
0.785714285714;0.156666666667;longe
0.785714285714;0.16;longe
0.785714285714;0.163333333333;longe
0.785714285714;0.166666666667;longe
0.785714285714;0.17;longe
0.785714285714;0.173333333333;longe
0.785714285714;0.176666666667;longe
0.785714285714;0.18;longe
0.785714285714;0.183333333333;longe
0.785714285714;0.186666666667;longe
0.785714285714;0.19;longe
0.785714285714;0.193333333333;longe
0.785714285714;0.196666666667;longe
0.785714285714;0.2;longe
0.785714285714;0.203333333333;longe
0.785714285714;0.206666666667;longe
0.785714285714;0.21;longe
0.785714285714;0.213333333333;longe
0.785714285714;0.216666666667;longe
0.785714285714;0.22;longe
0.785714285714;0.223333333333;longe
0.785714285714;0.226666666667;longe
0.785714285714;0.23;longe
0.785714285714;0.233333333333;longe
0.785714285714;0.236666666667;longe
0.785714285714;0.24;longe
0.785714285714;0.243333333333;longe
0.785714285714;0.246666666667;longe
0.785714285714;0.25;longe
0.785714285714;0.253333333333;longe
0.785714285714;0.256666666667;longe
0.785714285714;0.26;longe
0.785714285714;0.263333333333;longe
0.785714285714;0.266666666667;longe
0.785714285714;0.27;longe
0.785714285714;0.273333333333;longe
0.785714285714;0.276666666667;longe
0.785714285714;0.28;longe
0.785714285714;0.283333333333;longe
0.785714285714;0.286666666667;longe
0.785714285714;0.29;longe
0.785714285714;0.293333333333;longe
0.785714285714;0.296666666667;longe
0.785714285714;0.3;longe
0.785714285714;0.303333333333;longe
0.785714285714;0.306666666667;longe
0.785714285714;0.31;longe
0.785714285714;0.313333333333;longe
0.785714285714;0.316666666667;longe
0.785714285714;0.32;longe
0.785714285714;0.323333333333;longe
0.785714285714;0.326666666667;longe
0.785714285714;0.33;longe
0.785714285714;0.333333333333;longe
0.785714285714;0.336666666667;longe
0.785714285714;0.34;longe
0.785714285714;0.343333333333;longe
0.785714285714;0.346666666667;longe
0.785714285714;0.35;longe
0.785714285714;0.353333333333;longe
0.785714285714;0.356666666667;longe
0.785714285714;0.36;longe
0.785714285714;0.363333333333;longe
0.785714285714;0.366666666667;longe
0.785714285714;0.37;longe
0.785714285714;0.373333333333;longe
0.785714285714;0.376666666667;longe
0.785714285714;0.38;longe
0.785714285714;0.383333333333;longe
0.785714285714;0.386666666667;longe
0.785714285714;0.39;longe
0.785714285714;0.393333333333;longe
0.785714285714;0.396666666667;longe
0.785714285714;0.4;longe
0.785714285714;0.403333333333;longe
0.785714285714;0.406666666667;longe
0.785714285714;0.41;longe
0.785714285714;0.413333333333;longe
0.785714285714;0.416666666667;longe
0.785714285714;0.42;longe
0.785714285714;0.423333333333;longe
0.785714285714;0.426666666667;longe
0.785714285714;0.43;longe
0.785714285714;0.433333333333;longe
0.785714285714;0.436666666667;longe
0.785714285714;0.44;longe
0.785714285714;0.443333333333;longe
0.785714285714;0.446666666667;longe
0.785714285714;0.45;longe
0.785714285714;0.453333333333;longe
0.785714285714;0.456666666667;longe
0.785714285714;0.46;longe
0.785714285714;0.463333333333;longe
0.785714285714;0.466666666667;longe
0.785714285714;0.47;longe
0.785714285714;0.473333333333;longe
0.785714285714;0.476666666667;longe
0.785714285714;0.48;longe
0.785714285714;0.483333333333;longe
0.785714285714;0.486666666667;longe
0.785714285714;0.49;longe
0.785714285714;0.493333333333;longe
0.785714285714;0.496666666667;longe
0.785714285714;0.5;longe
0.785714285714;0.503333333333;longe
0.785714285714;0.506666666667;longe
0.785714285714;0.51;longe
0.785714285714;0.513333333333;longe
0.785714285714;0.516666666667;longe
0.785714285714;0.52;longe
0.785714285714;0.523333333333;longe
0.785714285714;0.526666666667;longe
0.785714285714;0.53;longe
0.785714285714;0.533333333333;longe
0.785714285714;0.536666666667;longe
0.785714285714;0.54;longe
0.785714285714;0.543333333333;longe
0.785714285714;0.546666666667;longe
0.785714285714;0.55;longe
0.785714285714;0.553333333333;longe
0.785714285714;0.556666666667;longe
0.785714285714;0.56;longe
0.785714285714;0.563333333333;longe
0.785714285714;0.566666666667;longe
0.785714285714;0.57;longe
0.785714285714;0.573333333333;longe
0.785714285714;0.576666666667;longe
0.785714285714;0.58;longe
0.785714285714;0.583333333333;longe
0.785714285714;0.586666666667;longe
0.785714285714;0.59;longe
0.785714285714;0.593333333333;longe
0.785714285714;0.596666666667;longe
0.785714285714;0.6;longe
0.785714285714;0.603333333333;longe
0.785714285714;0.606666666667;longe
0.785714285714;0.61;longe
0.785714285714;0.613333333333;longe
0.785714285714;0.616666666667;longe
0.785714285714;0.62;longe
0.785714285714;0.623333333333;longe
0.785714285714;0.626666666667;perto
0.785714285714;0.63;perto
0.785714285714;0.633333333333;perto
0.785714285714;0.636666666667;perto
0.785714285714;0.64;perto
0.785714285714;0.643333333333;perto
0.785714285714;0.646666666667;perto
0.785714285714;0.65;perto
0.785714285714;0.653333333333;perto
0.785714285714;0.656666666667;perto
0.785714285714;0.66;perto
0.785714285714;0.663333333333;perto
0.785714285714;0.666666666667;perto
0.785714285714;0.67;perto
0.785714285714;0.673333333333;perto
0.785714285714;0.676666666667;perto
0.785714285714;0.68;perto
0.785714285714;0.683333333333;perto
0.785714285714;0.686666666667;perto
0.785714285714;0.69;perto
0.785714285714;0.693333333333;perto
0.785714285714;0.696666666667;perto
0.785714285714;0.7;perto
0.785714285714;0.703333333333;perto
0.785714285714;0.706666666667;perto
0.785714285714;0.71;perto
0.785714285714;0.713333333333;perto
0.785714285714;0.716666666667;perto
0.785714285714;0.72;perto
0.785714285714;0.723333333333;perto
0.785714285714;0.726666666667;perto
0.785714285714;0.73;perto
0.785714285714;0.733333333333;perto
0.785714285714;0.736666666667;perto
0.785714285714;0.74;perto
0.785714285714;0.743333333333;perto
0.785714285714;0.746666666667;perto
0.785714285714;0.75;perto
0.785714285714;0.753333333333;muito perto
0.785714285714;0.756666666667;muito perto
0.785714285714;0.76;muito perto
0.785714285714;0.763333333333;muito perto
0.785714285714;0.766666666667;muito perto
0.785714285714;0.77;muito perto
0.785714285714;0.773333333333;muito perto
0.785714285714;0.776666666667;muito perto
0.785714285714;0.78;muito perto
0.785714285714;0.783333333333;muito perto
0.785714285714;0.786666666667;muito perto
0.785714285714;0.79;muito perto
0.785714285714;0.793333333333;muito perto
0.785714285714;0.796666666667;muito perto
0.785714285714;0.8;muito perto
0.785714285714;0.803333333333;muito perto
0.785714285714;0.806666666667;muito perto
0.785714285714;0.81;muito perto
0.785714285714;0.813333333333;muito perto
0.785714285714;0.816666666667;acertou
0.785714285714;0.82;acertou
0.785714285714;0.823333333333;acertou
0.785714285714;0.826666666667;acertou
0.785714285714;0.83;acertou
0.785714285714;0.833333333333;acertou
0.785714285714;0.836666666667;acertou
0.785714285714;0.84;acertou
0.785714285714;0.843333333333;acertou
0.785714285714;0.846666666667;acertou
0.785714285714;0.85;acertou
0.785714285714;0.853333333333;acertou
0.785714285714;0.856666666667;acertou
0.785714285714;0.86;acertou
0.785714285714;0.863333333333;acertou
0.785714285714;0.866666666667;acertou
0.785714285714;0.87;acertou
0.785714285714;0.873333333333;acertou
0.785714285714;0.876666666667;acertou
0.785714285714;0.88;acertou
0.785714285714;0.883333333333;acertou
0.785714285714;0.886666666667;acertou
0.785714285714;0.89;acertou
0.785714285714;0.893333333333;acertou
0.785714285714;0.896666666667;acertou
0.785714285714;0.9;acertou
0.785714285714;0.903333333333;acertou
0.785714285714;0.906666666667;acertou
0.785714285714;0.91;acertou
0.785714285714;0.913333333333;acertou
0.785714285714;0.916666666667;acertou
0.785714285714;0.92;acertou
0.785714285714;0.923333333333;acertou
0.785714285714;0.926666666667;acertou
0.785714285714;0.93;acertou
0.785714285714;0.933333333333;acertou
0.785714285714;0.936666666667;acertou
0.785714285714;0.94;acertou
0.785714285714;0.943333333333;acertou
0.785714285714;0.946666666667;acertou
0.785714285714;0.95;acertou
0.785714285714;0.953333333333;acertou
0.785714285714;0.956666666667;acertou
0.785714285714;0.96;acertou
0.785714285714;0.963333333333;acertou
0.785714285714;0.966666666667;acertou
0.785714285714;0.97;acertou
0.785714285714;0.973333333333;acertou
0.785714285714;0.976666666667;acertou
0.785714285714;0.98;acertou
0.785714285714;0.983333333333;acertou
0.785714285714;0.986666666667;acertou
0.785714285714;0.99;acertou
0.785714285714;0.993333333333;acertou
0.785714285714;0.996666666667;acertou
0.8;0.0;longe
0.8;0.00333333333333;longe
0.8;0.00666666666667;longe
0.8;0.01;longe
0.8;0.0133333333333;longe
0.8;0.0166666666667;longe
0.8;0.02;longe
0.8;0.0233333333333;longe
0.8;0.0266666666667;longe
0.8;0.03;longe
0.8;0.0333333333333;longe
0.8;0.0366666666667;longe
0.8;0.04;longe
0.8;0.0433333333333;longe
0.8;0.0466666666667;longe
0.8;0.05;longe
0.8;0.0533333333333;longe
0.8;0.0566666666667;longe
0.8;0.06;longe
0.8;0.0633333333333;longe
0.8;0.0666666666667;longe
0.8;0.07;longe
0.8;0.0733333333333;longe
0.8;0.0766666666667;longe
0.8;0.08;longe
0.8;0.0833333333333;longe
0.8;0.0866666666667;longe
0.8;0.09;longe
0.8;0.0933333333333;longe
0.8;0.0966666666667;longe
0.8;0.1;longe
0.8;0.103333333333;longe
0.8;0.106666666667;longe
0.8;0.11;longe
0.8;0.113333333333;longe
0.8;0.116666666667;longe
0.8;0.12;longe
0.8;0.123333333333;longe
0.8;0.126666666667;longe
0.8;0.13;longe
0.8;0.133333333333;longe
0.8;0.136666666667;longe
0.8;0.14;longe
0.8;0.143333333333;longe
0.8;0.146666666667;longe
0.8;0.15;longe
0.8;0.153333333333;longe
0.8;0.156666666667;longe
0.8;0.16;longe
0.8;0.163333333333;longe
0.8;0.166666666667;longe
0.8;0.17;longe
0.8;0.173333333333;longe
0.8;0.176666666667;longe
0.8;0.18;longe
0.8;0.183333333333;longe
0.8;0.186666666667;longe
0.8;0.19;longe
0.8;0.193333333333;longe
0.8;0.196666666667;longe
0.8;0.2;longe
0.8;0.203333333333;longe
0.8;0.206666666667;longe
0.8;0.21;longe
0.8;0.213333333333;longe
0.8;0.216666666667;longe
0.8;0.22;longe
0.8;0.223333333333;longe
0.8;0.226666666667;longe
0.8;0.23;longe
0.8;0.233333333333;longe
0.8;0.236666666667;longe
0.8;0.24;longe
0.8;0.243333333333;longe
0.8;0.246666666667;longe
0.8;0.25;longe
0.8;0.253333333333;longe
0.8;0.256666666667;longe
0.8;0.26;longe
0.8;0.263333333333;longe
0.8;0.266666666667;longe
0.8;0.27;longe
0.8;0.273333333333;longe
0.8;0.276666666667;longe
0.8;0.28;longe
0.8;0.283333333333;longe
0.8;0.286666666667;longe
0.8;0.29;longe
0.8;0.293333333333;longe
0.8;0.296666666667;longe
0.8;0.3;longe
0.8;0.303333333333;longe
0.8;0.306666666667;longe
0.8;0.31;longe
0.8;0.313333333333;longe
0.8;0.316666666667;longe
0.8;0.32;longe
0.8;0.323333333333;longe
0.8;0.326666666667;longe
0.8;0.33;longe
0.8;0.333333333333;longe
0.8;0.336666666667;longe
0.8;0.34;longe
0.8;0.343333333333;longe
0.8;0.346666666667;longe
0.8;0.35;longe
0.8;0.353333333333;longe
0.8;0.356666666667;longe
0.8;0.36;longe
0.8;0.363333333333;longe
0.8;0.366666666667;longe
0.8;0.37;longe
0.8;0.373333333333;longe
0.8;0.376666666667;longe
0.8;0.38;longe
0.8;0.383333333333;longe
0.8;0.386666666667;longe
0.8;0.39;longe
0.8;0.393333333333;longe
0.8;0.396666666667;longe
0.8;0.4;longe
0.8;0.403333333333;longe
0.8;0.406666666667;longe
0.8;0.41;longe
0.8;0.413333333333;longe
0.8;0.416666666667;longe
0.8;0.42;longe
0.8;0.423333333333;longe
0.8;0.426666666667;longe
0.8;0.43;longe
0.8;0.433333333333;longe
0.8;0.436666666667;longe
0.8;0.44;longe
0.8;0.443333333333;longe
0.8;0.446666666667;longe
0.8;0.45;longe
0.8;0.453333333333;longe
0.8;0.456666666667;longe
0.8;0.46;longe
0.8;0.463333333333;longe
0.8;0.466666666667;longe
0.8;0.47;longe
0.8;0.473333333333;longe
0.8;0.476666666667;longe
0.8;0.48;longe
0.8;0.483333333333;longe
0.8;0.486666666667;longe
0.8;0.49;longe
0.8;0.493333333333;longe
0.8;0.496666666667;longe
0.8;0.5;longe
0.8;0.503333333333;longe
0.8;0.506666666667;longe
0.8;0.51;longe
0.8;0.513333333333;longe
0.8;0.516666666667;longe
0.8;0.52;longe
0.8;0.523333333333;longe
0.8;0.526666666667;longe
0.8;0.53;longe
0.8;0.533333333333;longe
0.8;0.536666666667;longe
0.8;0.54;longe
0.8;0.543333333333;longe
0.8;0.546666666667;longe
0.8;0.55;longe
0.8;0.553333333333;longe
0.8;0.556666666667;longe
0.8;0.56;longe
0.8;0.563333333333;longe
0.8;0.566666666667;longe
0.8;0.57;longe
0.8;0.573333333333;longe
0.8;0.576666666667;longe
0.8;0.58;longe
0.8;0.583333333333;longe
0.8;0.586666666667;longe
0.8;0.59;longe
0.8;0.593333333333;longe
0.8;0.596666666667;longe
0.8;0.6;longe
0.8;0.603333333333;longe
0.8;0.606666666667;longe
0.8;0.61;longe
0.8;0.613333333333;longe
0.8;0.616666666667;longe
0.8;0.62;longe
0.8;0.623333333333;longe
0.8;0.626666666667;longe
0.8;0.63;longe
0.8;0.633333333333;longe
0.8;0.636666666667;longe
0.8;0.64;longe
0.8;0.643333333333;longe
0.8;0.646666666667;longe
0.8;0.65;perto
0.8;0.653333333333;perto
0.8;0.656666666667;perto
0.8;0.66;perto
0.8;0.663333333333;perto
0.8;0.666666666667;perto
0.8;0.67;perto
0.8;0.673333333333;perto
0.8;0.676666666667;perto
0.8;0.68;perto
0.8;0.683333333333;perto
0.8;0.686666666667;perto
0.8;0.69;perto
0.8;0.693333333333;perto
0.8;0.696666666667;perto
0.8;0.7;perto
0.8;0.703333333333;perto
0.8;0.706666666667;perto
0.8;0.71;perto
0.8;0.713333333333;perto
0.8;0.716666666667;perto
0.8;0.72;perto
0.8;0.723333333333;perto
0.8;0.726666666667;perto
0.8;0.73;perto
0.8;0.733333333333;perto
0.8;0.736666666667;perto
0.8;0.74;perto
0.8;0.743333333333;perto
0.8;0.746666666667;perto
0.8;0.75;perto
0.8;0.753333333333;perto
0.8;0.756666666667;perto
0.8;0.76;perto
0.8;0.763333333333;perto
0.8;0.766666666667;perto
0.8;0.77;perto
0.8;0.773333333333;perto
0.8;0.776666666667;muito perto
0.8;0.78;muito perto
0.8;0.783333333333;muito perto
0.8;0.786666666667;muito perto
0.8;0.79;muito perto
0.8;0.793333333333;muito perto
0.8;0.796666666667;muito perto
0.8;0.8;muito perto
0.8;0.803333333333;muito perto
0.8;0.806666666667;muito perto
0.8;0.81;muito perto
0.8;0.813333333333;muito perto
0.8;0.816666666667;muito perto
0.8;0.82;muito perto
0.8;0.823333333333;muito perto
0.8;0.826666666667;muito perto
0.8;0.83;muito perto
0.8;0.833333333333;muito perto
0.8;0.836666666667;muito perto
0.8;0.84;acertou
0.8;0.843333333333;acertou
0.8;0.846666666667;acertou
0.8;0.85;acertou
0.8;0.853333333333;acertou
0.8;0.856666666667;acertou
0.8;0.86;acertou
0.8;0.863333333333;acertou
0.8;0.866666666667;acertou
0.8;0.87;acertou
0.8;0.873333333333;acertou
0.8;0.876666666667;acertou
0.8;0.88;acertou
0.8;0.883333333333;acertou
0.8;0.886666666667;acertou
0.8;0.89;acertou
0.8;0.893333333333;acertou
0.8;0.896666666667;acertou
0.8;0.9;acertou
0.8;0.903333333333;acertou
0.8;0.906666666667;acertou
0.8;0.91;acertou
0.8;0.913333333333;acertou
0.8;0.916666666667;acertou
0.8;0.92;acertou
0.8;0.923333333333;acertou
0.8;0.926666666667;acertou
0.8;0.93;acertou
0.8;0.933333333333;acertou
0.8;0.936666666667;acertou
0.8;0.94;acertou
0.8;0.943333333333;acertou
0.8;0.946666666667;acertou
0.8;0.95;acertou
0.8;0.953333333333;acertou
0.8;0.956666666667;acertou
0.8;0.96;acertou
0.8;0.963333333333;acertou
0.8;0.966666666667;acertou
0.8;0.97;acertou
0.8;0.973333333333;acertou
0.8;0.976666666667;acertou
0.8;0.98;acertou
0.8;0.983333333333;acertou
0.8;0.986666666667;acertou
0.8;0.99;acertou
0.8;0.993333333333;acertou
0.8;0.996666666667;acertou
0.814285714286;0.0;longe
0.814285714286;0.00333333333333;longe
0.814285714286;0.00666666666667;longe
0.814285714286;0.01;longe
0.814285714286;0.0133333333333;longe
0.814285714286;0.0166666666667;longe
0.814285714286;0.02;longe
0.814285714286;0.0233333333333;longe
0.814285714286;0.0266666666667;longe
0.814285714286;0.03;longe
0.814285714286;0.0333333333333;longe
0.814285714286;0.0366666666667;longe
0.814285714286;0.04;longe
0.814285714286;0.0433333333333;longe
0.814285714286;0.0466666666667;longe
0.814285714286;0.05;longe
0.814285714286;0.0533333333333;longe
0.814285714286;0.0566666666667;longe
0.814285714286;0.06;longe
0.814285714286;0.0633333333333;longe
0.814285714286;0.0666666666667;longe
0.814285714286;0.07;longe
0.814285714286;0.0733333333333;longe
0.814285714286;0.0766666666667;longe
0.814285714286;0.08;longe
0.814285714286;0.0833333333333;longe
0.814285714286;0.0866666666667;longe
0.814285714286;0.09;longe
0.814285714286;0.0933333333333;longe
0.814285714286;0.0966666666667;longe
0.814285714286;0.1;longe
0.814285714286;0.103333333333;longe
0.814285714286;0.106666666667;longe
0.814285714286;0.11;longe
0.814285714286;0.113333333333;longe
0.814285714286;0.116666666667;longe
0.814285714286;0.12;longe
0.814285714286;0.123333333333;longe
0.814285714286;0.126666666667;longe
0.814285714286;0.13;longe
0.814285714286;0.133333333333;longe
0.814285714286;0.136666666667;longe
0.814285714286;0.14;longe
0.814285714286;0.143333333333;longe
0.814285714286;0.146666666667;longe
0.814285714286;0.15;longe
0.814285714286;0.153333333333;longe
0.814285714286;0.156666666667;longe
0.814285714286;0.16;longe
0.814285714286;0.163333333333;longe
0.814285714286;0.166666666667;longe
0.814285714286;0.17;longe
0.814285714286;0.173333333333;longe
0.814285714286;0.176666666667;longe
0.814285714286;0.18;longe
0.814285714286;0.183333333333;longe
0.814285714286;0.186666666667;longe
0.814285714286;0.19;longe
0.814285714286;0.193333333333;longe
0.814285714286;0.196666666667;longe
0.814285714286;0.2;longe
0.814285714286;0.203333333333;longe
0.814285714286;0.206666666667;longe
0.814285714286;0.21;longe
0.814285714286;0.213333333333;longe
0.814285714286;0.216666666667;longe
0.814285714286;0.22;longe
0.814285714286;0.223333333333;longe
0.814285714286;0.226666666667;longe
0.814285714286;0.23;longe
0.814285714286;0.233333333333;longe
0.814285714286;0.236666666667;longe
0.814285714286;0.24;longe
0.814285714286;0.243333333333;longe
0.814285714286;0.246666666667;longe
0.814285714286;0.25;longe
0.814285714286;0.253333333333;longe
0.814285714286;0.256666666667;longe
0.814285714286;0.26;longe
0.814285714286;0.263333333333;longe
0.814285714286;0.266666666667;longe
0.814285714286;0.27;longe
0.814285714286;0.273333333333;longe
0.814285714286;0.276666666667;longe
0.814285714286;0.28;longe
0.814285714286;0.283333333333;longe
0.814285714286;0.286666666667;longe
0.814285714286;0.29;longe
0.814285714286;0.293333333333;longe
0.814285714286;0.296666666667;longe
0.814285714286;0.3;longe
0.814285714286;0.303333333333;longe
0.814285714286;0.306666666667;longe
0.814285714286;0.31;longe
0.814285714286;0.313333333333;longe
0.814285714286;0.316666666667;longe
0.814285714286;0.32;longe
0.814285714286;0.323333333333;longe
0.814285714286;0.326666666667;longe
0.814285714286;0.33;longe
0.814285714286;0.333333333333;longe
0.814285714286;0.336666666667;longe
0.814285714286;0.34;longe
0.814285714286;0.343333333333;longe
0.814285714286;0.346666666667;longe
0.814285714286;0.35;longe
0.814285714286;0.353333333333;longe
0.814285714286;0.356666666667;longe
0.814285714286;0.36;longe
0.814285714286;0.363333333333;longe
0.814285714286;0.366666666667;longe
0.814285714286;0.37;longe
0.814285714286;0.373333333333;longe
0.814285714286;0.376666666667;longe
0.814285714286;0.38;longe
0.814285714286;0.383333333333;longe
0.814285714286;0.386666666667;longe
0.814285714286;0.39;longe
0.814285714286;0.393333333333;longe
0.814285714286;0.396666666667;longe
0.814285714286;0.4;longe
0.814285714286;0.403333333333;longe
0.814285714286;0.406666666667;longe
0.814285714286;0.41;longe
0.814285714286;0.413333333333;longe
0.814285714286;0.416666666667;longe
0.814285714286;0.42;longe
0.814285714286;0.423333333333;longe
0.814285714286;0.426666666667;longe
0.814285714286;0.43;longe
0.814285714286;0.433333333333;longe
0.814285714286;0.436666666667;longe
0.814285714286;0.44;longe
0.814285714286;0.443333333333;longe
0.814285714286;0.446666666667;longe
0.814285714286;0.45;longe
0.814285714286;0.453333333333;longe
0.814285714286;0.456666666667;longe
0.814285714286;0.46;longe
0.814285714286;0.463333333333;longe
0.814285714286;0.466666666667;longe
0.814285714286;0.47;longe
0.814285714286;0.473333333333;longe
0.814285714286;0.476666666667;longe
0.814285714286;0.48;longe
0.814285714286;0.483333333333;longe
0.814285714286;0.486666666667;longe
0.814285714286;0.49;longe
0.814285714286;0.493333333333;longe
0.814285714286;0.496666666667;longe
0.814285714286;0.5;longe
0.814285714286;0.503333333333;longe
0.814285714286;0.506666666667;longe
0.814285714286;0.51;longe
0.814285714286;0.513333333333;longe
0.814285714286;0.516666666667;longe
0.814285714286;0.52;longe
0.814285714286;0.523333333333;longe
0.814285714286;0.526666666667;longe
0.814285714286;0.53;longe
0.814285714286;0.533333333333;longe
0.814285714286;0.536666666667;longe
0.814285714286;0.54;longe
0.814285714286;0.543333333333;longe
0.814285714286;0.546666666667;longe
0.814285714286;0.55;longe
0.814285714286;0.553333333333;longe
0.814285714286;0.556666666667;longe
0.814285714286;0.56;longe
0.814285714286;0.563333333333;longe
0.814285714286;0.566666666667;longe
0.814285714286;0.57;longe
0.814285714286;0.573333333333;longe
0.814285714286;0.576666666667;longe
0.814285714286;0.58;longe
0.814285714286;0.583333333333;longe
0.814285714286;0.586666666667;longe
0.814285714286;0.59;longe
0.814285714286;0.593333333333;longe
0.814285714286;0.596666666667;longe
0.814285714286;0.6;longe
0.814285714286;0.603333333333;longe
0.814285714286;0.606666666667;longe
0.814285714286;0.61;longe
0.814285714286;0.613333333333;longe
0.814285714286;0.616666666667;longe
0.814285714286;0.62;longe
0.814285714286;0.623333333333;longe
0.814285714286;0.626666666667;longe
0.814285714286;0.63;longe
0.814285714286;0.633333333333;longe
0.814285714286;0.636666666667;longe
0.814285714286;0.64;longe
0.814285714286;0.643333333333;longe
0.814285714286;0.646666666667;longe
0.814285714286;0.65;longe
0.814285714286;0.653333333333;longe
0.814285714286;0.656666666667;longe
0.814285714286;0.66;longe
0.814285714286;0.663333333333;longe
0.814285714286;0.666666666667;longe
0.814285714286;0.67;longe
0.814285714286;0.673333333333;longe
0.814285714286;0.676666666667;longe
0.814285714286;0.68;longe
0.814285714286;0.683333333333;longe
0.814285714286;0.686666666667;longe
0.814285714286;0.69;perto
0.814285714286;0.693333333333;perto
0.814285714286;0.696666666667;perto
